,Tempo,Amplitude(V),Mensagem
49,0.04904904904904905,0.024695324813915884,0.029870561426253387
50,0.050050050050050046,-0.0015715906249300117,-0.001572368047584414
51,0.05105105105105105,-0.026072605901083172,-0.033013742676113636
52,0.05205205205205205,-0.017893517143619087,-0.06442247147276806
53,0.05305305305305305,0.03261287156690366,-0.09576749573300392
54,0.05405405405405406,0.1052354892862044,-0.12701781974687876
55,0.055055055055055056,0.15804793308151402,-0.15814254144934087
56,0.056056056056056056,0.14898478840443394,-0.18911088297791617
57,0.057057057057057055,0.06041106875990287,-0.21989222110757758
58,0.058058058058058054,-0.0860309909195762,-0.25045611753269825
59,0.05905905905905906,-0.23311588200707184,-0.28077234896614933
60,0.06006006006006006,-0.31058965506115305,-0.310810937025771
61,0.06106106106106106,-0.26762404040330967,-0.3405421778786735
62,0.062062062062062065,-0.10051374439814834,-0.36993667161404314
63,0.06306306306306306,0.13822112765392763,-0.3989653513154161
64,0.06406406406406406,0.35576928755705284,-0.42759951180366895
65,0.06506506506506507,0.4554299918124257,-0.45581083802230127
66,0.06606606606606606,0.3790850911505819,-0.4835714330369443
67,0.06706706706706707,0.1372549344341948,-0.5108538456214087
68,0.06806806806806806,-0.1878468074244346,-0.5376310974029868
69,0.06906906906906907,-0.4701353764735936,-0.5638767095401777
70,0.07007007007007007,-0.5889934394786487,-0.5895647289064395
71,0.07107107107107107,-0.4806542376937137,-0.6146697537540923
72,0.07207207207207207,-0.1697928305648277,-0.6391669588329847
73,0.07307307307307308,0.23361407682488994,-0.6630321199390866
74,0.07407407407407407,0.5733465241233762,-0.6862416378687335
75,0.07507507507507508,0.7079841598640463,-0.7087725617548383
76,0.07607607607607608,0.569875509999908,-0.7306026117619886
77,0.07707707707707707,0.19740963365641084,-0.751710201117993
78,0.07807807807807808,-0.27430519426152716,-0.7720744574600862
79,0.07907907907907907,-0.6627998071327486,-0.7916752434746852
80,0.08008008008008008,-0.8094674387387928,-0.8104931768102921
81,0.08108108108108109,-0.6446101299095349,-0.8285096492438421
82,0.08208208208208208,-0.21952719656683853,-0.8457068450815559
83,0.08308308308308308,0.30881090552335594,-0.8620677587760914
84,0.08408408408408408,0.7362227178945654,-0.8775762117425776
85,0.08508508508508508,0.8909421812065893,-0.8922168683569036
86,0.08608608608608609,0.7030878225842531,-0.9059752511204399
87,0.08708708708708708,0.23571876633762534,-0.9188377549761959
88,0.08808808808808809,-0.33616045146532336,-0.930791660762262
89,0.0890890890890891,-0.7917309363987368,-0.941825147789225
90,0.09009009009009009,-0.9504026504580682,-0.9519273055291264
91,0.09109109109109109,-0.7439487483839379,-0.9610881444044027
92,0.0920920920920921,-0.2457165977632049,-0.9692986056661356
93,0.09309309309309309,0.35554850118652254,-0.9765505703518493
94,0.0940940940940941,0.8278766897467493,-0.9828368673139948
95,0.09509509509509509,0.9863879234820502,-0.9881512803111795
96,0.0960960960960961,0.7662750619846702,-0.992488554155135
97,0.0970970970970971,0.24941532206747247,-0.9958443999073396
98,0.0980980980980981,-0.3663582716181435,-0.9982154991201608
99,0.0990990990990991,-0.8436864582321358,-0.9995995071183216
100,0.10010010010010009,-0.9980178423545961,-0.9999950553174459
101,0.1011011011011011,-0.7696113679515194,-0.9994017525773913
102,0.1021021021021021,-0.24687106724907387,-0.9978201855890307
103,0.1031031031031031,0.36818018207121395,-0.9952519182940991
104,0.1041041041041041,0.8386870472433137,-0.9916994903386808
105,0.10510510510510511,0.9850145749853789,-0.9871664145618657
106,0.1061061061061061,0.7539736212607164,-0.9816571735220582
107,0.10710710710710711,0.23829643760958888,-0.9751772150643723
108,0.10810810810810811,-0.36082549802559066,-0.9677329469334989
109,0.1091091091091091,-0.8129193300991319,-0.9593317304373702
110,0.11011011011011011,-0.9477092563362802,-0.949981873167887
111,0.1111111111111111,-0.7198463103929521,-0.9396926207859085
112,0.11211211211211211,-0.2240515661583559,-0.9284741478786258
113,0.11311311311311312,0.3443345397658386,-0.9163375478983631
114,0.11411411411411411,0.7669392712263042,-0.9032948221927524
115,0.11511511511511512,0.8870335512613562,-0.8893588681371303
116,0.11611611611611611,0.668168052348784,-0.8745434663808944
117,0.11711711711711711,0.20463155227304192,-0.8588632672204262
118,0.11811811811811812,-0.3189791654449532,-0.8423337761120617
119,0.11911911911911911,-0.7018061543088312,-0.8249713383394303
120,0.12012012012012012,-0.8044963540536977,-0.8067931228503245
121,0.12112112112112113,-0.6003060159942114,-0.7878171052790868
122,0.12212212212212212,-0.18065068570102244,-0.7680620501712998
123,0.12312312312312312,0.2852593814756317,-0.7475474924283535
124,0.12412412412412413,0.6190582583591212,-0.7262937179902472
125,0.12512512512512514,0.7021462082353547,-0.7043217437757163
126,0.12612612612612611,0.5180198654079298,-0.6816532968995332
127,0.12712712712712712,0.1528239345356669,-0.658310793187519
128,0.12812812812812813,-0.24389408221941136,-0.634317315010528
129,0.12912912912912913,-0.5206765381465498,-0.6096965884593071
130,0.13013013013013014,-0.5825203839434724,-0.5844729598828149
131,0.13113113113113112,-0.4234161715773357,-0.5586713718131925
132,0.13213213213213212,-0.12194623736656253,-0.5323173383011922
133,0.13313313313313313,0.1958060719779522,-0.5054369196864645
134,0.13413413413413414,0.4090371662328259,-0.4780566968276358
135,0.13513513513513514,0.4485818806687703,-0.4502037448176736
136,0.13613613613613612,0.31889447258335063,-0.42190560621052026
137,0.13713713713713713,0.08887018696230883,-0.3931902637854796
138,0.13813813813813813,-0.14210167140556956,-0.3640861128762842
139,0.13913913913913914,-0.28685407444953626,-0.3346219332922016
140,0.14014014014014015,-0.303645921896635,-0.30482686085895305
141,0.14114114114114115,-0.2070863636779381,-0.2747303586075825
142,0.14214214214214213,-0.05448272360351815,-0.2443621876397672
143,0.14314314314314314,0.08404535377199567,-0.21375237769837563
144,0.14414414414414414,0.1571128859376797,-0.18293119747238726
145,0.14514514514514515,0.1512977679809781,-0.15192912466551595
146,0.14614614614614616,0.09078916453912815,-0.1207768158581612
147,0.14714714714714713,0.01968147000436486,-0.0895050761924673
148,0.14814814814814814,-0.02302999023124798,-0.05814482891047624
149,0.14914914914914915,-0.02299784842936267,-0.026727084775504988
150,0.15015015015015015,0.004696112085891711,0.004717088593032201
151,0.15115115115115116,0.02710416246443243,0.03615659744101941
152,0.15215215215215216,0.014648663438026037,0.06756035262687816
153,0.15315315315315314,-0.0394565961839689,0.09889730036424894
154,0.15415415415415415,-0.11218644031218285,0.1301364529297071
155,0.15515515515515516,-0.16048130575746633,0.16124691930515198
156,0.15615615615615616,-0.14367708490080908,0.19219793572457283
157,0.15715715715715717,-0.047657994169304774,0.22295889609497738
158,0.15815815815815815,0.10186796400178676,0.25349938226140434
159,0.15915915915915915,0.24509658770784643,0.2837891940860967
160,0.16016016016016016,0.31221084581735775,0.31379837931207877
161,0.16116116116116116,0.2560617655903835,0.34349726318162277
162,0.16216216216216217,0.07855313055192828,0.3728564777803084
163,0.16316316316316315,-0.16263738556137536,0.4018469910776504
164,0.16416416416416416,-0.3724332263008101,0.4304401356355976
165,0.16516516516516516,-0.45614035866049685,0.4586076369564906
166,0.16616616616616617,-0.3615097272303805,0.4863216414424667
167,0.16716716716716717,-0.1066160595332991,0.5135547439386519
168,0.16816816816816815,0.22021722643435068,0.5402800148329067
169,0.16916916916916916,0.49102304364960847,0.5664710266853338
170,0.17017017017017017,0.5887206149167066,0.5921018803612005
171,0.17117117117117117,0.4574591723478577,0.6171472306414548
172,0.17217217217217218,0.1312207992301351,0.6415823112854881
173,0.17317317317317318,-0.27311838102387703,0.6653829595213794
174,0.17417417417417416,-0.597897979630175,0.6885256399393918
175,0.17517517517517517,-0.7066851911922912,0.710987467765102
176,0.17617617617617617,-0.5415973071087904,0.7327462314891398
177,0.17717717717717718,-0.15184723110957332,0.7537804148311696
178,0.1781781781781782,0.319948758961108,0.774069218016391
179,0.17917917917917917,0.6903696117582736,0.7935925783435143
180,0.18018018018018017,0.8071310743472941,0.8123311900238854
181,0.18118118118118118,0.6119161505964594,0.8302665232721205
182,0.18218218218218218,0.16809180969770846,0.8473808426293961
183,0.1831831831831832,-0.3594498281761677,0.8636572245012606
184,0.1841841841841842,-0.7660968618411567,0.879079573892629
185,0.18518518518518517,-0.8875902160994221,0.8936326403234122
186,0.18618618618618618,-0.6667604813038378,0.9073020329090443
187,0.1871871871871872,-0.17967493749536548,0.920074234590991
188,0.1881881881881882,0.39053025744254843,0.9319366155031737
189,0.1891891891891892,0.8231453168688988,0.9428774454610841
190,0.19019019019019018,0.9460902714362531,0.9528859055612465
191,0.19119119119119118,0.7048667753270681,0.9619520988795547
192,0.1921921921921922,0.18644488649597035,0.9700670602579007
193,0.1931931931931932,-0.41229576314152777,0.9772227651694256
194,0.1941941941941942,-0.8600366597446407,0.9834121376536188
195,0.19519519519519518,-0.9812030236887532,0.9886290573134227
196,0.1961961961961962,-0.7253922208732989,0.9928683653674237
197,0.1971971971971972,-0.18837824278578902,0.9961258697511429
198,0.1981981981981982,0.42407435067070537,0.998398349262383
199,0.1991991991991992,0.8757869463244691,0.9996835567465338
200,0.20020020020020018,0.992079305452641,0.9999802213186832
201,0.2012012012012012,0.7279331453269047,0.99928804962034
202,0.2022022022022022,0.1855769445666219,0.9976077261095226
203,0.2032032032032032,-0.42543624840886324,0.9949409123839288
204,0.2042042042042042,-0.8699327384164858,0.9912902455378554
205,0.20520520520520522,-0.97846956020729,0.986659335554492
206,0.2062062062062062,-0.712532457865957,0.9810527617361683
207,0.2072072072072072,-0.1782620740596291,0.9744760681760833
208,0.2082082082082082,0.41620795894323365,0.9669357582759984
209,0.2092092092092092,0.8425444011741768,0.9584392883153087
210,0.21021021021021022,0.9407295461187924,0.9489950600778587
211,0.2112112112112112,0.6796759857597762,0.9386124125437895
212,0.2122122122122122,0.16676464774667657,0.9273016126546324
213,0.2132132132132132,-0.3964799953324012,0.9150738451607864
214,0.21421421421421422,-0.7942261903479158,0.9019412015614098
215,0.21521521521521522,-0.8798110522529026,0.8879166681476731
216,0.21621621621621623,-0.6302778591050139,0.8730141131611882
217,0.2172172172172172,-0.15151372511307315,0.8572482730803171
218,0.2182182182182182,0.3666080260367691,0.8406347380479183
219,0.21921921921921922,0.7261030822881017,0.8231899364549453
220,0.22022022022022023,0.7972378690999041,0.8049311186951347
221,0.22122122122122123,0.5656553699750093,0.7858763401068546
222,0.2222222222222222,0.1330222215594837,0.7660444431189787
223,0.22322322322322322,-0.32720731694301053,0.7454550386184366
224,0.22422422422422422,-0.6397946292954151,0.7241284865578805
225,0.22522522522522523,-0.6950676206949383,0.7020858758226227
226,0.22622622622622623,-0.48749399103397445,0.6793490033767697
227,0.2272272272272272,-0.11187086484928836,0.6559403527091681
228,0.22822822822822822,0.279140528515886,0.6318830716004724
229,0.22922922922922923,0.5373764466761439,0.6072009492333318
230,0.23023023023023023,0.5758404156364444,0.5819183926683149
231,0.23123123123123124,0.3978034792210201,0.5560604027088479
232,0.23223223223223222,0.08869077509599135,0.5296525491790214
233,0.23323323323323322,-0.22349909623334316,0.5027209456387224
234,0.23423423423423423,-0.4213302475922995,0.4752922235610904
235,0.23523523523523523,-0.44251560028319675,0.4473935059978271
236,0.23623623623623624,-0.29886620624587207,0.4190523807584099
237,0.23723723723723725,-0.06414517499776573,0.3902968731297252
238,0.23823823823823823,0.16157858874209444,0.3611554181631015
239,0.23923923923923923,0.2944836297316593,0.3316568325561399
240,0.24024024024024024,0.29839819127219097,0.3018302861571574
241,0.24124124124124124,0.19317904411430753,0.271705273120413
242,0.24224224224224225,0.03891074930957836,0.2413115827406394
243,0.24324324324324323,-0.09484859630752976,0.2106792699957271
244,0.24424424424424424,-0.15994107671255306,0.17983862582668034
245,0.24524524524524524,-0.14705681897621417,0.14882014718424924
246,0.24624624624624625,-0.08339028623755579,0.11765450687183855
247,0.24724724724724725,-0.013659170332538377,0.0863725232145281
248,0.24824824824824826,0.024917847977989942,0.05500512958419341
249,0.24924924924924924,0.02100786043661142,0.023583343810857853
250,0.2502502502502503,-0.00776477767352875,-0.007861762489468422
251,0.25125125125125125,-0.02776680072225242,-0.039299094640130906
252,0.25225225225225223,-0.01096071018322268,-0.07069756565199363
253,0.25325325325325326,0.04650461443162421,-0.10202612696398422
254,0.25425425425425424,0.11889128737038082,-0.1332537991456392
255,0.2552552552552553,0.16224050658213918,-0.1643497025313068
256,0.25625625625625625,0.1375421248979786,-0.1952830877556692
257,0.25725725725725723,0.034339532174716074,-0.2260233661604485
258,0.25825825825825827,-0.11765126740922457,-0.25654014004216474
259,0.25925925925925924,-0.2562967301009014,-0.2868032327110902
260,0.2602602602602603,-0.3125566263842433,-0.31678271833164295
261,0.26126126126126126,-0.24323691555204424,-0.3464489515147223
262,0.26226226226226224,-0.05592253313869287,-0.37577259663273127
263,0.26326326326326327,0.1867399164116329,-0.40472465682827286
264,0.26426426426426425,0.38779961674977964,-0.4332765026878681
265,0.2652652652652653,0.45500605102101715,-0.461399900552317
266,0.26626626626626626,0.3422701764154317,-0.4890670404357169
267,0.26726726726726724,0.0752227136861988,-0.5162505635255275
268,0.2682682682682683,-0.2520183985204547,-0.5429235892364999
269,0.26926926926926925,-0.5101265821735474,-0.5690597417916831
270,0.2702702702702703,-0.5860799193860975,-0.594633176304286
271,0.27127127127127126,-0.4322418071050506,-0.6196186043345284
272,0.27227227227227224,-0.09183175029867431,-0.6439913188962668
273,0.2732732732732733,0.3118090543715903,-0.6677272188886486
274,0.27427427427427425,0.6202213493504725,-0.69080283292861
275,0.2752752752752753,0.7025541645616308,-0.7131953425607106
276,0.27627627627627627,0.510990846536621,-0.7348826048212753
277,0.2772772772772773,0.10542841279731716,-0.7558431741346128
278,0.2782782782782783,-0.3645518397655863,-0.7760563235195788
279,0.27927927927927926,-0.7153211963894963,-0.7955020650855888
280,0.2802802802802803,-0.8015689434393561,-0.8141611697977529
281,0.28128128128128127,-0.5766474230215018,-0.8320151864916129
282,0.2822822822822823,-0.11578431936198157,-0.8490464601186982
283,0.2832832832832833,0.4088449692007341,-0.8652381492048079
284,0.28428428428428426,0.793026372493055,-0.8805742425038144
285,0.2852852852852853,0.8806989667410218,-0.8950395748304678
286,0.2862862862862863,0.6276771609478471,-0.908619842056582
287,0.2872872872872873,0.12276694039183779,-0.9213016152557542
288,0.2882882882882883,-0.4434820338677918,-0.9330723539826369
289,0.28928928928928926,-0.8513607165968347,-0.9439204186736326
290,0.2902902902902903,-0.9380129971127746,-0.9538350821567402
291,0.2912912912912913,-0.6629169892697873,-0.9628065402591842
292,0.2922922922922923,-0.12633984183650263,-0.9708259215023276
293,0.2932932932932933,0.46748461442197276,-0.9778852958742851
294,0.29429429429429427,0.888821945910442,-0.9839776826715613
295,0.2952952952952953,0.9721210533664357,-0.9890970574019615
296,0.2962962962962963,0.6816015174108888,-0.9932383577419429
297,0.2972972972972973,0.1265602365959202,-0.9963974885425264
298,0.2982982982982983,-0.4801295124086278,-0.9985713258788059
299,0.29929929929929927,-0.9044203338771544,-0.9997577201390606
300,0.3003003003003003,-0.9822081653164418,-0.999955498150411
301,0.3013013013013013,-0.6833793839789579,-0.9991644643389178
302,0.3023023023023023,-0.1235739870238771,-0.9973854009229761
303,0.3033033033033033,0.480969851194108,-0.994620067139815
304,0.30430430430430433,0.897704781988388,-0.9908711975058637
305,0.3053053053053053,0.9680538583689624,-0.9861424991127115
306,0.3063063063063063,0.668319236790558,-0.9804386479613271
307,0.3073073073073073,0.11760827043558099,-0.9737652843381668
308,0.3083083083083083,-0.46984944464504086,-0.9661290072377483
309,0.30930930930930933,-0.8687756004250684,-0.9575373678371907
310,0.3103103103103103,-0.9300369017164879,-0.9479988620291956
311,0.3113113113113113,-0.6369052627177313,-0.9375229220208275
312,0.3123123123123123,-0.10896218096301628,-0.926119907006426
313,0.3133133133133133,0.44690999606318405,-0.9138010929238539
314,0.31431431431431434,0.8182836409937726,-0.9005786613042182
315,0.3153153153153153,0.8691252198480626,-0.8864656872260992
316,0.3163163163163163,0.5900224462693382,-0.8714761263861728
317,0.3173173173173173,0.09799559351439407,-0.8556248012990469
318,0.3183183183183183,-0.41259086700237685,-0.8389273866399275
319,0.31931931931931934,-0.7474157641464875,-0.8214003937446253
320,0.3203203203203203,-0.7868512350045431,-0.8030611542822255
321,0.3213213213213213,-0.5289319901069451,-0.7839278031165665
322,0.32232232232232233,-0.0851166576406985,-0.76401926037347
323,0.3233233233233233,0.36762134118974177,-0.7433552127314705
324,0.32432432432432434,0.6578669616207046,-0.7219560939545248
325,0.3253253253253253,0.6852732690525145,-0.6998430646859655
326,0.3263263263263263,0.4552375725631118,-0.6770379915236776
327,0.32732732732732733,0.07076831977771077,-0.6535634253971789
328,0.3283283283283283,-0.3130054981993779,-0.6294425792680167
329,0.32932932932932935,-0.5517997889515172,-0.6046993051754747
330,0.3303303303303303,-0.5669239780683482,-0.5793580706503675
331,0.3313313313313313,-0.3708433407249865,-0.5534439345201603
332,0.33233233233233234,-0.055414290931939614,-0.5269825221294097
333,0.3333333333333333,0.24999999999999303,-0.5000000000000013
334,0.33433433433433435,0.43179207948170034,-0.4725230499562115
335,0.3353353353353353,0.4347471131724995,-0.4445788427402536
336,0.3363363363363363,0.2779047373067262,-0.4161950111443084
337,0.33733733733733734,0.039524883089928665,-0.38739962268569356
338,0.3383383383383383,-0.1800852762068944,-0.3582211518521277
339,0.33933933933933935,-0.30077420558086293,-0.32868845194456886
340,0.34034034034034033,-0.2920241889123442,-0.2988307265454612
341,0.34134134134134136,-0.17877343053304073,-0.26867750064059404
342,0.34234234234234234,-0.02356313148034111,-0.23825859142316594
343,0.3433433433433433,0.10493076610749294,-0.20760407880885592
344,0.34434434434434436,0.1619574161918948,-0.17674427569114207
345,0.34534534534534533,0.14229288865469994,-0.14570969796621158
346,0.34634634634634637,0.07593775450863005,-0.1145310343571408
347,0.34734734734734735,0.00797160169278075,-0.08323911606717241
348,0.3483483483483483,-0.026355032808473414,-0.051864886292102175
349,0.34934934934934936,-0.01875500590577968,-0.02043936962191241
350,0.35035035035035034,0.010740761094736824,0.0110063586380641
351,0.35135135135135137,0.028039830181957062,0.04244120319614797
352,0.35235235235235235,0.006839748724880395,0.07383407952307187
353,0.3533533533533533,-0.05371829697610921,0.10515394459009672
354,0.35435435435435436,-0.12530174620732676,0.1363698275661004
355,0.35535535535535534,-0.16329426374717668,0.1674508604432452
356,0.3563563563563564,-0.1305866819304813,0.19836630856101387
357,0.35735735735735735,-0.020504324171953178,0.22908560099832947
358,0.35835835835835833,0.13330769861461636,0.25957836080381363
359,0.35935935935935936,0.2666507944875125,0.2898144350342012
360,0.36036036036036034,0.31160229196073996,0.31976392457124386
361,0.3613613613613614,0.22918373158187363,0.3493972136876514
362,0.36236236236236236,0.03270797889586601,0.3786849993327492
363,0.36336336336336333,-0.2104228624483231,0.4075983201089956
364,0.36436436436436437,-0.401787543705049,0.43610858491061066
365,0.36536536536536535,-0.45200977146493904,0.4641876011960644
366,0.3663663663663664,-0.32142746156576374,0.4918076028664418
367,0.36736736736736736,-0.04319621324835235,0.5189412777220946
368,0.3683683683683684,0.2831145346988796,0.5455617944704925
369,0.36936936936936937,0.5273518770128386,0.571642829258478
370,0.37037037037037035,0.5810621045790667,0.5971585917027857
371,0.3713713713713714,0.40508858332121134,0.6220838503929957
372,0.37237237237237236,0.05177931413452447,0.6463939578417692
373,0.3733733733733734,-0.3495238366139637,0.6700648748576574
374,0.3743743743743744,-0.6402118303873213,0.6930731943163961
375,0.37537537537537535,-0.6955903027608095,0.7153961643071812
376,0.3763763763763764,-0.4781659783570463,0.7370117106310208
377,0.37737737737737737,-0.05833534069682598,0.7578984586289407
378,0.3783783783783784,0.40792981285711377,0.7780357543184394
379,0.3793793793793794,0.7375418267799798,0.797403684817299
380,0.38038038038038036,0.7927889268959745,0.8159830980345537
381,0.3813813813813814,0.5389345961247569,0.833755621609152
382,0.38238238238238237,0.06281092323926646,0.850703681077561
383,0.3833833833833834,-0.4567939925899699,0.8668105172523926
384,0.3843843843843844,-0.8168935129864019,0.8820602027948112
385,0.38538538538538536,-0.8702849153626636,0.8964376579643809
386,0.3863863863863864,-0.5859861614166715,0.9099286655307568
387,0.38738738738738737,-0.06521991012321304,0.9225198848324682
388,0.3883883883883884,0.4948008102709354,0.93419886496892
389,0.3893893893893894,0.8762574210449838,0.944954057112528
390,0.39039039039039036,0.9261956085970527,0.9547748259288534
391,0.3913913913913914,0.6182617310403691,0.9636514600934086
392,0.3923923923923924,0.06563996189234104,0.9715751818947599
393,0.3933933933933934,-0.5208928265825363,0.9785381559144197
394,0.3943943943943944,-0.9141138994760736,0.9845334967749417
395,0.39539539539539537,-0.9591745492065217,0.9895552759485717
396,0.3963963963963964,-0.6350753491996067,0.9935985276197029
397,0.3973973973973974,-0.0642072523328335,0.9966592535953529
398,0.3983983983983984,0.5342998110076942,0.9987344272588006
399,0.3993993993993994,0.9294720224119336,0.9998219965624732
400,0.40040040040040037,0.9684439418458872,0.9999208860571255
401,0.4014014014014014,0.6361282779415298,0.9990309979553045
402,0.4024024024024024,0.06110949081269418,0.9971532122280464
403,0.4034034034034034,-0.534560893588697,0.994289385734713
404,0.4044044044044044,-0.9218954802058306,0.9904423503868246
405,0.40540540540540543,-0.9538129894653246,0.9856159103477085
406,0.4064064064064064,-0.6215135174193666,0.9798148382707293
407,0.4074074074074074,-0.05657752752208557,0.9730448705798241
408,0.4084084084084084,0.5215391608452953,0.9653127017970031
409,0.4094094094094094,0.8915147761674574,0.956625977922438
410,0.41041041041041043,0.9156816738593331,0.9469932888736634
411,0.4114114114114114,0.5917105745362415,0.9364241599913924
412,0.4124124124124124,0.05087584184550187,0.9249290426203257
413,0.4134134134134134,-0.4954282556527307,0.912519303774276
414,0.4144144144144144,-0.8390253927210336,0.8992072148958373
415,0.41541541541541543,-0.8550299099428218,0.8850059397216871
416,0.4164164164164164,-0.5475706816467797,0.86992952126556
417,0.4174174174174174,-0.04429224298953966,0.853992867931721
418,0.4184184184184184,0.45675073855660314,0.8372117387727108
419,0.4194194194194194,0.7656719381351343,0.8196027279059125
420,0.42042042042042044,0.773392365862116,0.8011832481043573
421,0.4214214214214214,0.49029290333108577,0.7819715135780138
422,0.4224224224224224,0.03712713042233224,0.7619865219625456
423,0.42342342342342343,-0.40634817363464726,0.7412480355334006
424,0.4244244244244244,-0.6732186333899309,0.7197765616637637
425,0.42542542542542544,-0.6728195959065196,0.697593332545723
426,0.4264264264264264,-0.42139179296242285,0.6747202841946938
427,0.4274274274274274,-0.02968266922012112,0.6511800347578567
428,0.42842842842842843,0.3453631104678537,0.6269958621480792
429,0.4294294294294294,0.5639068390580209,0.6021916810254102
430,0.43043043043043044,0.5558264714230945,0.5767920191489301
431,0.4314314314314314,0.34265746636269445,0.5508219931223342
432,0.43243243243243246,0.02225223195865442,0.5243072835572317
433,0.43343343343343343,-0.2752133397955922,0.4972741096787239
434,0.4344344344344344,-0.4404006457869936,0.46974920339837195
435,0.43543543543543545,-0.42532920818051484,0.441759782880184
436,0.4364364364364364,-0.256109142272928,0.4133335256257846
437,0.43743743743743746,-0.015110444555881295,0.3844985411053495
438,0.43843843843843844,0.1975589987628656,0.35528334296139374
439,0.4394394394394394,0.305721850989278,0.3257168208128921
440,0.44044044044044045,0.28457256914067236,0.2958282116876021
441,0.44144144144144143,0.16394335426408763,0.26564707111087743
442,0.44244244244244246,0.0085041490057683,0.2352032438794891
443,0.44344344344344344,-0.11426328723035456,0.20452683454945148
444,0.4444444444444444,-0.16317591116653765,0.17364817766693244
445,0.44544544544544545,-0.13704906246750653,0.14259780777177092
446,0.44644644644644643,-0.06847816240497107,0.11140642920322985
447,0.44744744744744747,-0.0026445620848466983,0.08010488573780664
448,0.44844844844844844,0.027347724599446167,0.04872413008921322
449,0.4494494494494494,0.016270687206372942,0.01729519330057819
450,0.45045045045045046,-0.013587850082836523,-0.014150845940761584
451,0.45145145145145144,-0.027905217377016126,-0.045582892035611
452,0.45245245245245247,-0.0022991330273424166,-0.07696986322197939
453,0.45345345345345345,0.061056977403055976,-0.10828072231046035
454,0.4544544544544544,0.13137001677327914,-0.13948450737554435
455,0.45545545545545546,0.16361437426152045,-0.17055036237248877
456,0.45645645645645644,0.12282189474932943,-0.20144756764950453
457,0.4574574574574575,0.006204574338337804,-0.23214557032506117
458,0.45845845845845845,-0.14876323041592956,-0.26261401450028177
459,0.45945945945945943,-0.2760959865540665,-0.29282277127654877
460,0.46046046046046046,-0.3093285826452507,-0.3227419685486496
461,0.46146146146146144,-0.21394240932908887,-0.35234202054396324
462,0.4624624624624625,-0.00899925441093222,-0.3815936570785477
463,0.46346346346346345,0.2335807870640382,-0.4104679525011133
464,0.46446446446446443,0.4143209873184656,-0.43893635429632866
465,0.46546546546546547,0.4471419057736007,-0.46697071131914797
466,0.46646646646646645,0.299049990876197,-0.4945433016322174
467,0.4674674674674675,0.0106617241945834,-0.5216268599188981
