,Tempo,m,Frequencia,Mf
81,-15.944931163954944,-0.0,-7.972465581977472,0.002704195765533963
82,-15.894868585732166,-0.0,-7.947434292866083,0.0049303977689089985
83,-15.844806007509387,0.0,-7.9224030037546935,0.004296375277546154
84,-15.794743429286608,0.0,-7.897371714643304,0.001142593410153862
85,-15.74468085106383,-0.0,-7.872340425531915,0.0027138181579082626
86,-15.694618272841051,-0.0,-7.847309136420526,0.005025245012788888
87,-15.644555694618273,0.0,-7.822277847309136,0.004422610665357981
88,-15.594493116395494,0.0,-7.797246558197747,0.0012254089172484242
89,-15.544430538172715,-0.0,-7.772215269086358,0.0027259983907563508
90,-15.494367959949937,-0.0,-7.747183979974968,0.005128834742372133
91,-15.444305381727158,0.0,-7.722152690863579,0.004558865018988363
92,-15.39424280350438,0.0,-7.69712140175219,0.0013135919570965932
